protein_id,experiment,sequence_id,score,ala_content,gly_content,other_content
shl010182,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01018203,1.2487,0.0737,0.1053,0.8211
shl010182,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01018204,1.3095,0.0526,0.0947,0.8526
shl010182,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01018205,1.2095,0.0421,0.0947,0.8632
shl010182,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01018206,1.2187,0.0421,0.1053,0.8526
shl010182,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01018207,1.2302,0.0737,0.0947,0.8316
shl010182,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01018208,1.3039,0.0316,0.1053,0.8632
shl010182,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01018209,1.2593,0.0526,0.1053,0.8421
shl010182,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01018210,1.2226,0.0842,0.0947,0.8211
shl010182,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01018211,1.2387,0.0737,0.0947,0.8316
shl010182,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01018212,1.3136,0.0526,0.1053,0.8421
shl010182,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01018213,1.2631,0.0947,0.0947,0.8105
shl010182,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01018214,1.2398,0.0632,0.1053,0.8316
shl010182,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01018215,1.2779,0.0737,0.0947,0.8316
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022800,1.2062,0.0696,0.0957,0.8348
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022801,1.1858,0.0870,0.1043,0.8087
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022802,1.1811,0.1130,0.1130,0.7739
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022803,1.2181,0.0522,0.1130,0.8348
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022804,1.2001,0.0609,0.1217,0.8174
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022805,1.1589,0.0696,0.1043,0.8261
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022806,1.2833,0.0609,0.0957,0.8435
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022807,1.1771,0.0870,0.1043,0.8087
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022808,1.2338,0.0522,0.1217,0.8261
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022809,1.1919,0.0870,0.1130,0.8000
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022810,1.1787,0.0696,0.1130,0.8174
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022811,1.2224,0.0609,0.1130,0.8261
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022812,1.2350,0.0609,0.1043,0.8348
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022813,1.1650,0.1130,0.1043,0.7826
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022814,1.1948,0.0783,0.1217,0.8000
shl010228,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01022815,1.1806,0.0522,0.1130,0.8348
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029300,1.1556,0.1250,0.0962,0.7788
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029301,1.1888,0.0962,0.0865,0.8173
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029302,1.1659,0.1538,0.0769,0.7692
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029303,1.1101,0.1442,0.0865,0.7692
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029304,1.2397,0.0769,0.0769,0.8462
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029305,1.2286,0.0962,0.0865,0.8173
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029306,1.0780,0.1250,0.0865,0.7885
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029307,1.2216,0.0673,0.0769,0.8558
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029308,1.1465,0.1154,0.0865,0.7981
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029309,1.1904,0.0481,0.0769,0.8750
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029310,1.1399,0.1154,0.0673,0.8173
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029311,1.1349,0.1250,0.0865,0.7885
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029312,1.1988,0.1250,0.0769,0.7981
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029313,1.2493,0.0673,0.0673,0.8654
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029314,1.1287,0.1538,0.0865,0.7596
shl010293,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01029315,1.1942,0.1058,0.0865,0.8077
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042700,1.2365,0.0435,0.0435,0.9130
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042701,1.1793,0.0217,0.0543,0.9239
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042702,1.1564,0.0326,0.0652,0.9022
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042703,1.1204,0.1087,0.0435,0.8478
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042704,1.1701,0.0761,0.0435,0.8804
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042705,1.0951,0.0326,0.0543,0.9130
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042706,1.1803,0.0652,0.0543,0.8804
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042707,1.0941,0.0435,0.0543,0.9022
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042708,1.2022,0.0435,0.0652,0.8913
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042709,1.1294,0.0652,0.0543,0.8804
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042710,1.2348,0.0435,0.0435,0.9130
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042711,1.1822,0.0217,0.0761,0.9022
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042712,1.2500,0.0652,0.0543,0.8804
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042713,1.2877,0.0435,0.0543,0.9022
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042714,1.1561,0.0435,0.0326,0.9239
shl010427,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01042715,1.2114,0.0217,0.0543,0.9239
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070300,1.2475,0.0545,0.1000,0.8455
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070301,1.2437,0.0455,0.0727,0.8818
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070302,1.2159,0.0364,0.0818,0.8818
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070303,1.2651,0.0455,0.0727,0.8818
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070304,1.2188,0.0636,0.0818,0.8545
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070305,1.1959,0.0636,0.0818,0.8545
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070306,1.1489,0.0545,0.0818,0.8636
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070307,1.2362,0.0455,0.0909,0.8636
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070308,1.2742,0.0273,0.0909,0.8818
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070309,1.2635,0.0364,0.0727,0.8909
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070310,1.2442,0.0545,0.0636,0.8818
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070311,1.2805,0.0455,0.0636,0.8909
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070312,1.1999,0.0545,0.0818,0.8636
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070313,1.2741,0.0273,0.0909,0.8818
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070314,1.2058,0.0364,0.0909,0.8727
shl010703,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01070315,1.2340,0.0455,0.0818,0.8727
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089000,1.1283,0.0603,0.0603,0.8793
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089001,1.1826,0.0517,0.0690,0.8793
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089002,1.2126,0.1034,0.0603,0.8362
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089003,1.2432,0.0690,0.0603,0.8707
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089004,1.1528,0.0690,0.0690,0.8621
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089005,1.1056,0.0690,0.0690,0.8621
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089006,1.1228,0.0948,0.0690,0.8362
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089007,1.0907,0.0603,0.0603,0.8793
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089008,1.2090,0.0690,0.0603,0.8707
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089009,1.2058,0.0690,0.0603,0.8707
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089010,1.1155,0.0862,0.0603,0.8534
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089011,1.1230,0.0862,0.0603,0.8534
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089012,1.1456,0.0862,0.0690,0.8448
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089013,1.1943,0.0862,0.0690,0.8448
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089014,1.1349,0.0862,0.0690,0.8448
shl010890,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01089015,1.1575,0.0690,0.0690,0.8621
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090300,1.1394,0.1652,0.1565,0.6783
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090301,1.2320,0.1391,0.1043,0.7565
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090302,1.2222,0.1652,0.1043,0.7304
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090303,1.1439,0.1652,0.1478,0.6870
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090304,1.2305,0.1391,0.1217,0.7391
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090305,1.1881,0.1478,0.1478,0.7043
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090306,1.1325,0.1478,0.1304,0.7217
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090307,1.2619,0.1217,0.1391,0.7391
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090308,1.2342,0.1304,0.1391,0.7304
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090309,1.1802,0.1565,0.1391,0.7043
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090310,1.1913,0.1391,0.1391,0.7217
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090311,1.1697,0.1217,0.1826,0.6957
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090312,1.1987,0.1478,0.1043,0.7478
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090313,1.2092,0.1478,0.1304,0.7217
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090314,1.2399,0.1391,0.1304,0.7304
shl010903,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01090315,1.1868,0.1391,0.1130,0.7478
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093500,1.2230,0.0673,0.0577,0.8750
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093501,1.1495,0.0577,0.0962,0.8462
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093502,1.1769,0.0673,0.0577,0.8750
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093503,1.1649,0.0673,0.0769,0.8558
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093504,1.1982,0.0577,0.0481,0.8942
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093505,1.2540,0.0673,0.0481,0.8846
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093506,1.1926,0.0673,0.0865,0.8462
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093507,1.1677,0.0769,0.0577,0.8654
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093508,1.3112,0.0673,0.0385,0.8942
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093509,1.2595,0.0865,0.0577,0.8558
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093510,1.2557,0.0865,0.0769,0.8365
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093511,1.2577,0.0673,0.0385,0.8942
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093512,1.1986,0.0769,0.0673,0.8558
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093513,1.1831,0.0577,0.0769,0.8654
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093514,1.1887,0.0769,0.0673,0.8558
shl010935,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shl01093515,1.2731,0.0577,0.0673,0.8750
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902900,1.7374,0.0361,0.0964,0.8675
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902901,1.5545,0.0241,0.1446,0.8313
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902902,1.5167,0.0120,0.1566,0.8313
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902903,1.6676,0.0241,0.1084,0.8675
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902904,1.5444,0.0361,0.1325,0.8313
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902905,1.5795,0.0241,0.1325,0.8434
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902906,1.5227,0.0361,0.1205,0.8434
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902907,1.5775,0.0241,0.0843,0.8916
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902908,1.5347,0.0241,0.1446,0.8313
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902909,1.5786,0.0241,0.1446,0.8313
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902910,1.5292,0.0241,0.1084,0.8675
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902911,1.5201,0.0241,0.1446,0.8313
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902912,1.5413,0.0361,0.1325,0.8313
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902913,1.6545,0.0241,0.1205,0.8554
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902914,1.5274,0.0361,0.1446,0.8193
shm009029,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00902915,1.5408,0.0241,0.1084,0.8675
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910700,1.3226,0.0860,0.1505,0.7634
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910701,1.3273,0.0753,0.1613,0.7634
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910702,1.2911,0.0753,0.1183,0.8065
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910703,1.3279,0.0860,0.1183,0.7957
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910704,1.3454,0.0645,0.1505,0.7849
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910705,1.3598,0.0645,0.1613,0.7742
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910706,1.3475,0.0753,0.1398,0.7849
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910707,1.3835,0.0538,0.1398,0.8065
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910708,1.4289,0.0645,0.1290,0.8065
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910709,1.3230,0.0753,0.1290,0.7957
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910710,1.3476,0.0860,0.1183,0.7957
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910711,1.3643,0.0860,0.1183,0.7957
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910712,1.3322,0.0753,0.1183,0.8065
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910713,1.3444,0.0645,0.1075,0.8280
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910714,1.3292,0.0753,0.1183,0.8065
shm009107,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00910715,1.2593,0.1183,0.1613,0.7204
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915600,1.1489,0.0588,0.1176,0.8235
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915601,1.4182,0.0294,0.0980,0.8725
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915602,1.2178,0.0686,0.1078,0.8235
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915603,1.2364,0.0686,0.1176,0.8137
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915604,1.2910,0.0490,0.0784,0.8725
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915605,1.1665,0.0588,0.1373,0.8039
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915606,1.2545,0.0784,0.1275,0.7941
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915607,1.2529,0.0686,0.1176,0.8137
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915608,1.2717,0.0294,0.1176,0.8529
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915609,1.2188,0.0588,0.1176,0.8235
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915610,1.2461,0.0392,0.1176,0.8431
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915611,1.3790,0.0588,0.0784,0.8627
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915612,1.2848,0.0588,0.1078,0.8333
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915613,1.3737,0.0294,0.1275,0.8431
shm009156,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shm00915614,1.2277,0.0490,0.1275,0.8235
